dataset,method,seed,C,tol,time_s,n_iter,primal_obj,accuracy,precision,recall,f1,auc
news20,DCD_L2_online,142,1.0,1,2.505749464035034,5000,5084.589348180959,0.9423237206201034,0.9112627986348123,0.97997997997998,0.9443729903536977,0.9858578876455848
news20,DCD_L1,242,1.0,1,258.01734161376953,5000,56.22363376007763,0.9694949158193032,0.9566202654580771,0.9836884154460719,0.9699655342195963,0.9952043908066928
news20,DCD_L1_shrink,242,1.0,1,226.35750555992126,5000,56.22379896325626,0.9694949158193032,0.9566202654580771,0.9836884154460719,0.9699655342195963,0.9952043908066928
news20,DCD_L1_perm,242,1.0,1,311.4825839996338,5000,57.13918770533764,0.969661610268378,0.9569300518134715,0.9836884154460719,0.9701247537754432,0.9951868293582958
news20,DCD_L1_perm_shrink,242,1.0,1,278.3657956123352,5000,65.01665998424738,0.9691615269211535,0.9560012940795859,0.9836884154460719,0.9696472518457753,0.9948219291362214
news20,DCD_L1_online,242,1.0,1,2.2507314682006836,5000,6546.069233106733,0.9406567761293549,0.9197844007609385,0.9657123834886817,0.9421890224098733,0.9851286765114515
news20,DCD_L2,242,1.0,1,257.1425528526306,5000,70.73582934755102,0.9694949158193032,0.9566202654580771,0.9836884154460719,0.9699655342195963,0.9952038350646549
news20,DCD_L2_shrink,242,1.0,1,236.4129617214203,5000,70.73582963212418,0.9694949158193032,0.9566202654580771,0.9836884154460719,0.9699655342195963,0.9952038350646549
news20,DCD_L2_perm,242,1.0,1,313.43254351615906,5000,76.77688064547843,0.9691615269211535,0.9560012940795859,0.9836884154460719,0.9696472518457753,0.9948761695591187
news20,DCD_L2_perm_shrink,242,1.0,1,284.5943694114685,5000,79.26662313038877,0.9693282213702283,0.9563106796116505,0.9836884154460719,0.9698063669182803,0.994792585956621
news20,DCD_L2_online,242,1.0,1,2.3153083324432373,5000,4973.23303546711,0.9454909151525254,0.9269537480063795,0.9673768308921438,0.9467339957647826,0.9867456079706747
real-sim,DCD_L1,42,1.0,1,39.33519983291626,5000,322.03402011769333,0.9435301710229106,0.9053994409298219,0.9135985748218527,0.9094805290770709,0.9817304608523848
real-sim,DCD_L1_shrink,42,1.0,1,14.2973153591156,5000,1036.4610954141122,0.9403494214723643,0.898389458272328,0.9109263657957245,0.9046144773698953,0.9794447318655521
real-sim,DCD_L1_perm,42,1.0,1,115.53363633155823,5000,338.5362042690498,0.945374083805836,0.9099099099099099,0.9146377672209026,0.9122677130376842,0.982903479086604
real-sim,DCD_L1_perm_shrink,42,1.0,1,46.24792408943176,5000,404.2161648710565,0.9441755404969345,0.9067883964070093,0.9141923990498813,0.9104753456050861,0.9825465671822169
real-sim,DCD_L1_online,42,1.0,1,0.44528865814208984,5000,12294.10443832108,0.9399345410962061,0.9142900716791216,0.8899940617577197,0.9019784849168735,0.9827668840303407
real-sim,DCD_L2,42,1.0,1,40.85330009460449,5000,328.5480976824009,0.9449592034296778,0.9082203889216264,0.9152315914489311,0.9117125110913931,0.9824236594230461
real-sim,DCD_L2_shrink,42,1.0,1,15.517803430557251,5000,674.7725262949093,0.9425160189923016,0.9021245421245421,0.9140439429928741,0.9080451294152349,0.9808799625831579
real-sim,DCD_L2_perm,42,1.0,1,117.17349028587341,5000,268.27162019061507,0.944682616512239,0.9065804935370153,0.916270783847981,0.9113998818665091,0.9830696968681558
real-sim,DCD_L2_perm_shrink,42,1.0,1,47.71545147895813,5000,302.8487297133234,0.9450974968883972,0.9088629995575874,0.9149346793349169,0.9118887327069616,0.9832064953976536
real-sim,DCD_L2_online,42,1.0,1,0.37896275520324707,5000,9498.347185021996,0.9385516065090121,0.9203360821534152,0.8781175771971497,0.8987312922586037,0.9815686897054214
real-sim,DCD_L1,142,1.0,1,40.46408414840698,5000,318.01514277370626,0.9439911492186419,0.9003522160258292,0.9196522260530655,0.9098998887652948,0.9816186596938592
real-sim,DCD_L1_shrink,142,1.0,1,14.77293610572815,5000,1219.1407205093662,0.9372608675609644,0.8868006993006993,0.9124569030130415,0.8994458810491319,0.977917327708498
real-sim,DCD_L1_perm,142,1.0,1,117.00734853744507,5000,314.9017677039456,0.9424238233531554,0.9011541876294762,0.912906610703043,0.9069923300320203,0.9815486679098608
real-sim,DCD_L1_perm_shrink,142,1.0,1,45.81549692153931,5000,446.7975397800883,0.9421933342552897,0.8989541906024451,0.9148553440263828,0.9068350668647845,0.9812240353582447
real-sim,DCD_L1_online,142,1.0,1,0.9214394092559814,5000,12317.783046949486,0.9406721062093762,0.9215471343564047,0.8821765852196073,0.9014321819713563,0.9827610854701866
real-sim,DCD_L2,142,1.0,1,39.919095039367676,5000,256.78321806087376,0.9432535841054718,0.898943971839249,0.9187528106730625,0.9087404551857069,0.9816723659643865
real-sim,DCD_L2_shrink,142,1.0,1,15.479239702224731,5000,1453.0292471244225,0.9387820956068778,0.8896018667055564,0.9144056363363814,0.901833234772324,0.9788880121676734
real-sim,DCD_L2_perm,142,1.0,1,114.29768800735474,5000,231.3240924923456,0.9438989535794957,0.9030446349394029,0.9159046619697196,0.9094291880628116,0.9821145196508968
real-sim,DCD_L2_perm_shrink,142,1.0,1,44.831120014190674,5000,314.12558737708736,0.9434379753837644,0.9008836524300442,0.9169539799130565,0.9088477824827279,0.981903257024859
real-sim,DCD_L2_online,142,1.0,1,0.3452482223510742,5000,9848.30358531778,0.940902595307242,0.9195080180600965,0.8853245390496177,0.9020925614785398,0.9828866844991709
real-sim,DCD_L1,242,1.0,1,38.618958473205566,5000,333.5277419642456,0.9377218457566957,0.8988663484486874,0.8995372443648306,0.8992016712676266,0.9783744567140683
real-sim,DCD_L1_shrink,242,1.0,1,14.492287158966064,5000,2344.2172680467124,0.9247222606370719,0.8685972060535506,0.8910285117181669,0.8796698843121362,0.9706185355169087
real-sim,DCD_L1_perm,242,1.0,1,116.06855916976929,5000,354.7153749704737,0.9447287143318122,0.9087395957193817,0.9126735333631886,0.9107023162284948,0.9817329479435702
real-sim,DCD_L1_perm_shrink,242,1.0,1,48.49083209037781,5000,435.7878724260423,0.9444060295948001,0.9084014869888476,0.9119271533064637,0.9101609058402861,0.9816103831192626
real-sim,DCD_L1_online,242,1.0,1,0.30975961685180664,5000,12559.872304024128,0.9389664868851704,0.9175081559732795,0.8816241230034334,0.8992082825822169,0.9842129268486018
real-sim,DCD_L2,242,1.0,1,39.89419651031494,5000,341.55800039973593,0.9408564974876689,0.9024970273483948,0.9064039408866995,0.9044462649884562,0.9797293301557075
real-sim,DCD_L2_shrink,242,1.0,1,14.925218343734741,5000,2013.8945277169105,0.9318213248513345,0.8823615587459713,0.8990894163307956,0.8906469500924215,0.9745207980191629
real-sim,DCD_L2_perm,242,1.0,1,118.22226190567017,5000,256.1150152711179,0.9452818881666897,0.9101190476190476,0.9129720853858785,0.9115433340785454,0.9822386684683326
real-sim,DCD_L2_perm_shrink,242,1.0,1,46.23009371757507,5000,380.8755817019281,0.9452818881666897,0.9102411431973801,0.9128228093745335,0.9115301483192965,0.9819575787721665
real-sim,DCD_L2_online,242,1.0,1,0.27594661712646484,5000,9637.83962587556,0.9396579541787673,0.9132168046611469,0.8890879235706822,0.9009908478935028,0.9823135802562055
skin,DCD_L1,42,1.0,1,1.8774785995483398,415,52884.72081987466,0.9332535331964036,0.7584687004754358,0.9980449657869013,0.8619185637504573,0.9435819736336779
skin,DCD_L1_shrink,42,1.0,1,1.9701015949249268,477,52913.75142268283,0.9331855217160657,0.7581275669256272,0.998435972629521,0.8618439556730607,0.9436014404043586
skin,DCD_L1_perm,42,1.0,1,2.3186261653900146,89,53607.17409938497,0.9297305385149013,0.7607726597325408,0.9676115998696644,0.8518157305949171,0.9418692787024298
skin,DCD_L1_perm_shrink,42,1.0,1,2.2476072311401367,96,52841.052441947024,0.9330086918671872,0.7589205844349468,0.9951775822743565,0.861138523134181,0.9434247797685036
skin,DCD_L1_online,42,1.0,1,0.9024374485015869,5000,202033.28809207832,0.7854509841261205,0.0,0.0,0.0,0.4666290606342688
skin,DCD_L2,42,1.0,1,30.03144383430481,5000,77892.8860994534,0.898350041487003,0.730391009131351,0.8131638970348648,0.7695581115668075,0.9287482282796512
skin,DCD_L2_shrink,42,1.0,1,26.758211612701416,5000,77440.98134569719,0.9042126310921283,0.7382769901853872,0.8382535027696318,0.78509521484375,0.9321415529193131
skin,DCD_L2_perm,42,1.0,1,175.70481085777283,5000,77365.39062058918,0.9070419086741842,0.7416936445731811,0.8510263929618769,0.7926074289876184,0.9345655831661736
skin,DCD_L2_perm_shrink,42,1.0,1,169.4835774898529,5000,77365.38219372305,0.9070555109702518,0.7417357718959445,0.8510263929618769,0.7926314831112865,0.9345637582614468
skin,DCD_L2_online,42,1.0,1,0.9383153915405273,5000,158149.69085644605,0.9227389583361671,0.7314748287589213,0.9951775822743565,0.843189222019767,0.9412806825130235
skin,DCD_L1,142,1.0,1,1.5671396255493164,383,53072.58164690416,0.9337160112627011,0.7617261726172617,0.9929600417182713,0.8621070205721724,0.9436703172529463
skin,DCD_L1_shrink,142,1.0,1,1.8534214496612549,471,53068.71624229218,0.9337024089666336,0.7616880844042202,0.9929600417182713,0.8620826259196378,0.9436486539742397
skin,DCD_L1_perm,142,1.0,1,2.5385618209838867,92,53813.123508407436,0.9328590666104438,0.7567234147545029,0.9996088912065706,0.8613716789305174,0.9440240469743963
skin,DCD_L1_perm_shrink,142,1.0,1,2.589836359024048,101,53362.902188211,0.9307643130160371,0.7617321145891846,0.9723616452643243,0.8542549536135609,0.9427485522511738
skin,DCD_L1_online,142,1.0,1,0.9216907024383545,5000,96148.63311746635,0.8033516057510508,0.5600217273221075,0.26882211068378853,0.36326800264258974,0.8423436891693699
skin,DCD_L2,142,1.0,1,29.941078901290894,5000,78255.48436248179,0.9009072731477074,0.7411687223087056,0.8069226256436999,0.7726492525668632,0.9302710202555847
skin,DCD_L2_shrink,142,1.0,1,26.834017276763916,5000,77581.90652833814,0.9096399472230913,0.7460676700237637,0.8595267583599504,0.7987884295017417,0.9356373462761014
skin,DCD_L2_perm,142,1.0,1,169.54533171653748,5000,77509.85699551538,0.9076268074050899,0.7433124644280023,0.8513134736979336,0.7936556166631218,0.934212759925282
skin,DCD_L2_perm_shrink,142,1.0,1,146.33955001831055,5000,77509.85670619237,0.9076268074050899,0.7433124644280023,0.8513134736979336,0.7936556166631218,0.9342130209961385
skin,DCD_L2_online,142,1.0,1,1.086256742477417,5000,145087.16481328238,0.895588775385285,0.7114249462128317,0.8406231666775308,0.7706465877853472,0.9282268522567171
skin,DCD_L1,242,1.0,1,2.1734325885772705,465,52957.81397757191,0.9304514602064828,0.7574764440802949,0.9751466807304371,0.8526385566475487,0.9427498807871569
skin,DCD_L1_shrink,242,1.0,1,1.7237682342529297,468,52956.019370662274,0.9304242556143477,0.7573988735279058,0.9751466807304371,0.8525894117986109,0.9427482413888327
skin,DCD_L1_perm,242,1.0,1,2.479109048843384,90,52762.12671904288,0.9329134757947142,0.7589678725018973,0.9889247808029534,0.8588194881777065,0.9432537082274924
skin,DCD_L1_perm_shrink,242,1.0,1,2.450711250305176,96,52742.8329599704,0.933076703347525,0.7585911086440934,0.9910343463642955,0.8593723203567141,0.9433606216287513
skin,DCD_L1_online,242,1.0,1,1.1168806552886963,5000,76467.51850775187,0.8055415754179306,0.5477623372360214,0.33001516250247215,0.4118808622675662,0.8623234948177817
skin,DCD_L2,242,1.0,1,6.521143674850464,1070,82187.11398916008,0.8547410802943537,0.6887188971082717,0.540114707627398,0.605431368926658,0.9112012621509639
skin,DCD_L2_shrink,242,1.0,1,4.7448389530181885,817,77556.1463331145,0.9077900349579009,0.7427100208285119,0.8462654097171863,0.7911133023141158,0.9349605479866623
skin,DCD_L2_perm,242,1.0,1,3.6581478118896484,107,76992.03033063888,0.9067018512724948,0.7397023191415715,0.8452765508603072,0.788973325539181,0.9341229555431827
skin,DCD_L2_perm_shrink,242,1.0,1,3.8681888580322266,107,77469.06319640181,0.8988533264415033,0.7320967645116754,0.8040081745665502,0.7663692346361695,0.9291276387991564
skin,DCD_L2_online,242,1.0,1,0.9005007743835449,5000,203634.98025659114,0.7756709332535332,0.31465396469599327,0.07403256641835322,0.11986337922937347,0.7666224493860117
