dataset,method,seed,C,tol,time_s,n_iter,primal_obj,accuracy,precision,recall,f1,auc
real-sim,SVC_linear,42,0.01,1,210.50201177597046,5000,,0.9485548333563822,0.9187779433681073,0.9152315914489311,0.9170013386880856,0.9838474757884718
real-sim,DCD_L1_perm,142,0.01,1,6.859820365905762,298,2.6706851801826,0.9528419305766838,0.9183703703703704,0.9292459901064308,0.9237761716712615,0.9865722398933572
real-sim,LinearSVC_L1,142,0.01,1,1.9956421852111816,303,,0.9535794956898539,0.9215540339386722,0.9280467695997602,0.924789005900366,0.9865758223071659
real-sim,LinearSVC_L2,142,0.01,1,3.565973997116089,524,,0.954685843359609,0.9235924932975871,0.9295457952330984,0.9265595816212178,0.9870714627290957
real-sim,SVC_linear,142,0.01,1,230.73849153518677,5000,,0.948785322454248,0.9165418040155828,0.9169539799130565,0.9167478456350693,0.9848091833770971
real-sim,DCD_L1_perm,242,0.01,1,8.607810258865356,384,2.9440683595232082,0.9527497349375375,0.9185600472115668,0.9293924466338259,0.9239444980336871,0.9855277185761103
real-sim,LinearSVC_L1,242,0.01,1,2.8410534858703613,396,,0.9539021804268658,0.9223358529716911,0.928944618599791,0.9256284396846646,0.9855267130487564
real-sim,LinearSVC_L2,242,0.01,1,4.387526750564575,628,,0.955331212833633,0.927229346853564,0.9281982385430662,0.9277135397239836,0.9867118813490466
real-sim,SVC_linear,242,0.01,1,257.68865489959717,5000,,0.9500760614022957,0.9216216216216216,0.916256157635468,0.9189310577139007,0.9831957861514511
real-sim,DCD_L1_perm,42,0.1,1,115.49449753761292,5000,20.76397688453443,0.9456967685428479,0.9091578327444052,0.9167161520190024,0.9129213483146067,0.9833862218168725
real-sim,LinearSVC_L1,42,0.1,1,19.227213621139526,5000,,0.9462499423777255,0.9125925925925926,0.9144893111638955,0.9135399673735726,0.9832362620430348
real-sim,LinearSVC_L2,42,0.1,1,27.770426034927368,5000,,0.9469414096713226,0.9135199170738931,0.9158254156769596,0.9146712135814368,0.9839359022785349
real-sim,SVC_linear,42,0.1,1,216.38210892677307,5000,,0.9448209099709584,0.9121893138859949,0.9098871733966746,0.9110367892976589,0.9820412786250118
real-sim,DCD_L1_perm,142,0.1,1,73.46323657035828,3247,19.477453013382164,0.9452818881666897,0.9041863207547169,0.9195023234897317,0.9117800074321813,0.9831917884050377
real-sim,LinearSVC_L1,142,0.1,1,18.266230583190918,3334,,0.946065551099433,0.907179866765359,0.9186029081097287,0.9128556532101891,0.9832045813145167
real-sim,LinearSVC_L2,142,0.1,1,26.663898944854736,4882,,0.9473562900474808,0.910589633150156,0.9190526157997302,0.9148015517755894,0.98374508672944
real-sim,SVC_linear,142,0.1,1,225.3159363269806,5000,,0.942654312451021,0.903015000742611,0.9114075850697047,0.907191883019994,0.9817292554939807
real-sim,DCD_L1_perm,242,0.1,1,82.96769523620605,3831,21.602382820682678,0.9465726271147374,0.9102488151658767,0.9174503657262278,0.9138354025722994,0.9825795223299053
real-sim,LinearSVC_L1,242,0.1,1,21.469221591949463,3873,,0.9476789747844927,0.9141113426615064,0.916703985669503,0.915405828426623,0.9826577443934731
real-sim,LinearSVC_L2,242,0.1,1,26.745181798934937,5000,,0.949154105010833,0.9179862563489692,0.9173010897148828,0.9176435451355186,0.9835922576225594
real-sim,SVC_linear,242,0.1,1,195.710706949234,5000,,0.9456967685428479,0.9110945644080417,0.9132706374085684,0.9121813031161473,0.9812929749697561
real-sim,DCD_L1_perm,42,1.0,1,114.95207095146179,5000,359.2343162159094,0.9450513990688241,0.9074074074074074,0.9165676959619953,0.9119645494830133,0.9829450868816815
real-sim,LinearSVC_L1,42,1.0,1,28.997854232788086,5000,,0.9454201816254091,0.910408042578356,0.9141923990498813,0.9122962962962963,0.9827399759357663
real-sim,LinearSVC_L2,42,1.0,1,32.705405473709106,5000,,0.9455584750841285,0.9120308559560896,0.91270783847981,0.9123692216368628,0.9831262276880183
real-sim,SVC_linear,42,1.0,1,180.52953338623047,5000,,0.9421933342552897,0.9061944279786603,0.9078087885985748,0.9070008899436369,0.9808231637741573
real-sim,DCD_L1_perm,142,1.0,1,111.11990523338318,5000,308.87843667595234,0.9423777255335822,0.9007836758834836,0.9132064158297107,0.9069525085603692,0.9815743734752413
real-sim,LinearSVC_L1,142,1.0,1,33.00751972198486,5000,,0.9427465080901674,0.9024462564862862,0.9124569030130415,0.9074239713774598,0.9812656871555657
real-sim,LinearSVC_L2,142,1.0,1,31.80988383293152,5000,,0.9446365186926658,0.9047055341817105,0.916504272223055,0.9105666840419987,0.9815358450637761
real-sim,SVC_linear,142,1.0,1,218.65744638442993,5000,,0.9423777255335822,0.9034082452745944,0.9099085594363664,0.9066467513069455,0.9816597925900155
real-sim,DCD_L1_perm,242,1.0,1,114.38253402709961,5000,356.8956483453115,0.9437145623012032,0.9056575829383886,0.9128228093745335,0.9092260798453646,0.9815242263497429
real-sim,LinearSVC_L1,242,1.0,1,34.21691107749939,5000,,0.9450053012492509,0.9113867304243873,0.9104343931930139,0.9109103128967216,0.981432434644754
real-sim,LinearSVC_L2,242,1.0,1,32.18613147735596,5000,,0.9464804314755912,0.9148936170212766,0.9114793252724287,0.9131832797427653,0.981977221400577
real-sim,SVC_linear,242,1.0,1,209.70212697982788,5000,,0.9438528557599225,0.9083594099240053,0.9099865651589789,0.90917225950783,0.9806496714225323
real-sim,DCD_L1_perm,42,10.0,1,112.69460892677307,5000,4352.755226056937,0.946065551099433,0.9105930953083505,0.916270783847981,0.9134231167677963,0.9830853444561662
real-sim,LinearSVC_L1,42,10.0,1,33.31847167015076,5000,,0.9462960401972986,0.9135857461024499,0.9134501187648456,0.9135179273995991,0.9830094936045484
real-sim,LinearSVC_L2,42,10.0,1,30.172314405441284,5000,,0.9456506707232748,0.9104742207120697,0.9149346793349169,0.9126990003702332,0.9827407600521335
real-sim,SVC_linear,42,10.0,1,83.34613347053528,5000,,0.9117687733370211,0.8298221614227086,0.9005344418052257,0.8637334472447672,0.9672725758814222
real-sim,DCD_L1_perm,142,10.0,1,112.96080231666565,5000,4241.778827288596,0.9432535841054718,0.9003532528701795,0.9169539799130565,0.9085777942814705,0.9818382247385292
real-sim,LinearSVC_L1,142,10.0,1,32.4371018409729,5000,,0.9435762688424838,0.9031828275351591,0.9145555388997152,0.9088336064352749,0.9813562354087736
real-sim,LinearSVC_L2,142,10.0,1,33.27333307266235,5000,,0.9444060295948001,0.90355929700192,0.9171038824763903,0.9102812081535486,0.9814588580929252
real-sim,SVC_linear,142,10.0,1,161.1124496459961,5000,,0.9371686719218181,0.889950044078754,0.9079598261130265,0.8988647325072345,0.978758496432784
real-sim,DCD_L1_perm,242,10.0,1,119.8917031288147,5000,4660.958501522559,0.9442677361360807,0.9087254318046456,0.9110314972383938,0.909877003354454,0.9817747719080667
real-sim,LinearSVC_L1,242,10.0,1,30.843236207962036,5000,,0.9452818881666897,0.9106078665077473,0.9123749813404985,0.911490567444635,0.9816711229448738
real-sim,LinearSVC_L2,242,10.0,1,32.61539053916931,5000,,0.9454201816254091,0.9116286012837737,0.9116286012837737,0.9116286012837737,0.981695683697174
real-sim,SVC_linear,242,10.0,1,104.34684181213379,5000,,0.9175770986032361,0.8408996251561849,0.9041648007165248,0.8713854121709107,0.9701255184862422
real-sim,DCD_L1_perm,42,100.0,1,111.39718079566956,5000,45148.91792499463,0.9457428663624211,0.9095329306026226,0.9164192399049881,0.9129630999038675,0.9830556175128796
real-sim,LinearSVC_L1,42,100.0,1,31.4599130153656,5000,,0.9457889641819942,0.9096669613910994,0.9164192399049881,0.9130306167726667,0.9826467454922639
real-sim,LinearSVC_L2,42,100.0,1,32.23717427253723,5000,,0.9456045729037017,0.9114336492890995,0.9135985748218527,0.9125148279952551,0.98266044271488
real-sim,SVC_linear,42,100.0,1,72.78468632698059,5000,,0.9017194486700779,0.8110810810810811,0.8910332541567696,0.8491794001131862,0.9610887959974572
real-sim,DCD_L1_perm,142,100.0,1,114.68206572532654,5000,41950.412799094294,0.943299681925045,0.9010762199616689,0.9162044670963874,0.9085773747584361,0.9817405615520463
real-sim,LinearSVC_L1,142,100.0,1,28.14845108985901,5000,,0.9430230950076062,0.9009886380404308,0.9153050517163843,0.9080904223676383,0.9813895149353825
real-sim,LinearSVC_L2,142,100.0,1,28.30389666557312,5000,,0.94366846448163,0.9015475313190863,0.9169539799130565,0.9091854934601664,0.9813088657197744
real-sim,SVC_linear,142,100.0,1,45.28453183174133,5000,,0.8363527405153737,0.6804672140626807,0.8820266826562734,0.7682465073769421,0.9261306023139279
real-sim,DCD_L1_perm,242,100.0,1,113.1803834438324,5000,47865.1412552778,0.9442677361360807,0.9082391433670435,0.9116286012837737,0.9099307159353349,0.9818841653196085
real-sim,LinearSVC_L1,242,100.0,1,31.263140201568604,5000,,0.9453279859862629,0.9114793252724287,0.9114793252724287,0.9114793252724287,0.9815159929722996
real-sim,LinearSVC_L2,242,100.0,1,30.491739988327026,5000,,0.9457889641819942,0.9128419793691135,0.9114793252724287,0.9121601434120108,0.9815402948759738
real-sim,SVC_linear,242,100.0,1,71.43301820755005,5000,,0.8737380721891854,0.7463912394225983,0.8953575160471712,0.8141160502205633,0.9512659270803907
skin,DCD_L1_perm,42,0.001,1,0.16222143173217773,3,54.6384764840873,0.9328182597222411,0.7588557213930348,0.9940045617464972,0.860657356467767,0.9433720457352267
skin,LinearSVC_L1,42,0.001,1,0.19997072219848633,4,,0.9340560686643905,0.7623069618671597,0.9940045617464972,0.8628726593879051,0.9433652558349507
skin,LinearSVC_L2,42,0.001,1,0.44930434226989746,11,,0.90807568317532,0.745497169649494,0.8496578690127077,0.7941767679844064,0.9343623712307904
skin,SVC_linear,42,0.001,1,48.46857666969299,5000,,0.7542745215392358,0.13694607581420182,0.03343108504398827,0.053742601225708446,0.8445683721672835
skin,DCD_L1_perm,142,0.001,1,0.16610312461853027,3,54.87180711266656,0.9333351469728091,0.7617328519855595,0.9902874649631705,0.8611024514666289,0.9435201253181345
skin,LinearSVC_L1,142,0.001,1,0.20996975898742676,4,,0.9346001605070936,0.7644489078583981,0.9923733785281272,0.8636260494667575,0.9435876855256902
skin,LinearSVC_L2,142,0.001,1,0.3915138244628906,11,,0.9082117061359958,0.7459218132905958,0.8494882993285966,0.794343532853834,0.934031640618025
skin,SVC_linear,142,0.001,1,46.65788125991821,5000,,0.5957261585755675,0.21047757107191753,0.34072094387588814,0.2602115743621655,0.5692916591684428
skin,DCD_L1_perm,242,0.001,1,0.1219019889831543,3,54.528917321676616,0.9332807377885387,0.7582268290228439,0.9934076076208056,0.8600291070969951,0.9434311733785502
skin,LinearSVC_L1,242,0.001,1,0.10226869583129883,4,,0.9342056939211338,0.7607247400827698,0.9936713033159734,0.861732841665952,0.9434748157211207
skin,LinearSVC_L2,242,0.001,1,0.19620394706726074,4,,0.9088646163472394,0.7435440271467189,0.8522644867822533,0.7942007617643445,0.9348199642136179
skin,SVC_linear,242,0.001,1,44.56059789657593,5000,,0.8071466463539045,0.61902474177276,0.16988595161183995,0.2666045934202359,0.9600683796091605
skin,DCD_L1_perm,42,0.01,1,0.12656807899475098,4,530.1999348072625,0.932791055130106,0.75921865656767,0.9928967090257412,0.8604749668200943,0.9433013091120417
skin,LinearSVC_L1,42,0.01,1,0.12712812423706055,5,,0.9344097283621475,0.762353527798554,0.9963506028022157,0.8637853107344633,0.9434839933898344
skin,LinearSVC_L2,42,0.01,1,2.6760318279266357,78,,0.9081981038399282,0.7454877770162212,0.8505702183121538,0.7945697500989255,0.9344976908849785
skin,SVC_linear,42,0.01,1,35.68413305282593,5000,,0.7942516696818422,0.5260033246259795,0.1443466927337895,0.22652894252403355,0.947182126410355
skin,DCD_L1_perm,142,0.01,1,0.07708954811096191,4,532.9457845825618,0.9319885196621189,0.7612551159618008,0.9820741803011538,0.8576796083342821,0.9433481692617961
skin,LinearSVC_L1,142,0.01,1,0.09534621238708496,5,,0.9350898431655263,0.763605527011523,0.9978489016361385,0.8651520289363626,0.9438045435283864
skin,LinearSVC_L2,142,0.01,1,1.4867548942565918,79,,0.9084157405770094,0.7460834762721555,0.8505964409099798,0.7949194358989979,0.9341448994302174
skin,SVC_linear,142,0.01,1,24.112786769866943,5000,,0.7099990478392753,0.4142205388654558,0.9410077569910696,0.5752311125278929,0.8208286370832019
skin,DCD_L1_perm,242,0.01,1,0.07672905921936035,4,529.3311915568165,0.933076703347525,0.7587739231429581,0.990572878897752,0.8593160242479698,0.9432982499229687
skin,LinearSVC_L1,242,0.01,1,0.08508133888244629,5,,0.9342465008093366,0.7613412228796844,0.9924187487639264,0.8616564592753706,0.9433971030432868
skin,LinearSVC_L2,242,0.01,1,0.1276710033416748,5,,0.9090550484921854,0.7437503591747601,0.8531874217153405,0.7947190666257292,0.9349016866947963
skin,SVC_linear,242,0.01,1,24.449379444122314,5000,,0.38380238584273024,0.06934598673679396,0.1599314391192564,0.09674396347177637,0.3566096990474583
skin,DCD_L1_perm,42,0.1,1,0.22129464149475098,13,5288.948661538099,0.9332943400846063,0.7588378204174724,0.9973932877158683,0.8619136115334798,0.9435201005133774
skin,LinearSVC_L1,42,0.1,1,0.17586851119995117,14,,0.9322605655834705,0.762471511775133,0.9811013359400457,0.8580792248503847,0.9429590952254554
skin,LinearSVC_L2,42,0.1,1,14.069007635116577,754,,0.9082389107281309,0.7455313802752556,0.8507657217334637,0.7946798149500852,0.9345108942779256
skin,SVC_linear,42,0.1,1,24.051982641220093,5000,,0.2087272331569569,0.2087272331569569,1.0,0.34536697350948664,0.3037492886064308
skin,DCD_L1_perm,142,0.1,1,0.21498322486877441,15,5313.858698659602,0.9320565311424569,0.7615267947421638,0.9818786259044391,0.8577773981378662,0.9433176811158562
skin,LinearSVC_L1,142,0.1,1,0.18880772590637207,14,,0.9328182597222411,0.7641979071421314,0.980640114725246,0.8589944899648843,0.9432311075548105
skin,LinearSVC_L2,142,0.1,1,14.327831029891968,754,,0.9084701497612797,0.7461415342403109,0.8508571801055994,0.7950662402923709,0.9341631396554197
skin,SVC_linear,142,0.1,1,23.601348161697388,5000,,0.8277949317844853,0.6872468221818689,0.32070921061208524,0.43733333333333335,0.8016039226449696
skin,DCD_L1_perm,242,0.1,1,0.21445465087890625,14,5279.839002828277,0.9336752043744985,0.7576986630614391,0.997560814819698,0.861240751280592,0.9435825301791765
skin,LinearSVC_L1,242,0.1,1,0.17367267608642578,14,,0.932532611504822,0.7608995655507284,0.9814094534906718,0.8572004376115622,0.9431066131846049
skin,LinearSVC_L2,242,0.1,1,0.2725253105163574,15,,0.9078716487343064,0.7433341061905866,0.8454083987078911,0.7910921933314827,0.9342412509559636
skin,SVC_linear,242,0.1,1,24.58323049545288,5000,,0.8591754288123835,0.6762811127379209,0.6090052079899796,0.6408824447604843,0.8266690002539564
skin,DCD_L1_perm,42,1.0,1,1.543520212173462,93,52844.163964240564,0.9330494987553899,0.7589307894867591,0.9954382535027696,0.8612426702751466,0.9434290322782292
skin,LinearSVC_L1,42,1.0,1,0.7624003887176514,91,,0.9338928411115797,0.7596711080291247,0.9994786575431737,0.8632295829346541,0.9436815233628022
skin,LinearSVC_L2,42,1.0,1,90.25504088401794,5000,,0.9082525130241985,0.7455459113750571,0.850830889540567,0.7947164987673859,0.934546062622978
skin,SVC_linear,42,1.0,1,11.596195697784424,5000,,0.7021233184161486,0.4120032223415682,0.9998696643857934,0.583550442141295,0.9049412762686857
skin,DCD_L1_perm,142,1.0,1,1.4149184226989746,91,53232.03176021411,0.9341784893289987,0.760699036838447,0.998761488820807,0.8636248344277542,0.9438891719434801
skin,LinearSVC_L1,142,1.0,1,0.7385005950927734,97,,0.9328590666104438,0.7645294147556821,0.9801186363340069,0.8590036563071298,0.9431500736260152
skin,LinearSVC_L2,142,1.0,1,73.95794248580933,5000,,0.90852455894555,0.7461714285714286,0.8511831041001239,0.7952254803446911,0.9342019686230567
skin,SVC_linear,142,1.0,1,11.828651905059814,5000,,0.331460750574697,0.23788184214606917,1.0,0.38433691172602125,0.7438765130322269
skin,DCD_L1_perm,242,1.0,1,1.6025230884552002,97,52729.99124187191,0.9333351469728091,0.7584835364011681,0.9931439119256378,0.8600953441237761,0.9434280527595483
skin,LinearSVC_L1,242,1.0,1,0.822148323059082,102,,0.932342179359876,0.7608884794513537,0.9800909750148329,0.8566901002650685,0.9429924744544117
skin,LinearSVC_L2,242,1.0,1,1.982093095779419,108,,0.9166723342900281,0.7490498485265767,0.8964994396466478,0.8161685271876126,0.9373295926790468
skin,SVC_linear,242,1.0,1,12.187553882598877,5000,,0.2505814981568889,0.21588580211772743,1.0,0.35510868165697096,0.9519655895556801
skin,DCD_L1_perm,42,10.0,1,13.340222358703613,829,528830.548921247,0.9310227566413211,0.758478414008252,0.9823395242750081,0.8560152190578949,0.9430278377845438
skin,LinearSVC_L1,42,10.0,1,6.67497992515564,878,,0.9321517472149299,0.7635503079037101,0.9777126099706744,0.8574612790764131,0.9427074645011221
skin,LinearSVC_L2,42,10.0,1,85.29038953781128,5000,,0.9086877864983609,0.745897903372835,0.8531769305962854,0.7959388394078487,0.9348528337006332
skin,SVC_linear,42,10.0,1,4.163839101791382,5000,,0.22315926928465524,0.21178370321298443,1.0,0.34954043803601326,0.14894790601648794
skin,DCD_L1_perm,142,10.0,1,12.489893198013306,766,535788.9948578964,0.9333351469728091,0.7580581372355151,0.9995437064076658,0.8622114762855295,0.9439861300740431
skin,LinearSVC_L1,142,10.0,1,5.976031064987183,881,,0.9328862712025789,0.7645802613515025,0.9801838211329118,0.8590607861060329,0.9431949453195271
skin,LinearSVC_L2,142,10.0,1,86.21702408790588,5000,,0.9088646163472394,0.7465053916814058,0.8528779088716512,0.7961543142266034,0.9344945046803259
skin,SVC_linear,142,10.0,1,3.968550443649292,5000,,0.48909775970183766,0.2899945180620404,1.0,0.44960581460097887,0.9586163347019632
skin,DCD_L1_perm,242,10.0,1,13.03792428970337,798,530678.9328427636,0.9302882326536719,0.7582801892614688,0.9719823323884238,0.8519342443590558,0.9425194182155652
skin,LinearSVC_L1,242,10.0,1,5.844721555709839,868,,0.9338656365194444,0.7611615061065221,0.9901773353550003,0.8606956621397055,0.943278933042783
skin,LinearSVC_L2,242,10.0,1,17.56933903694153,1041,,0.9107961423888352,0.7444223673005961,0.864460412683763,0.7999633967789166,0.9357874736075512
skin,SVC_linear,242,10.0,1,4.323769569396973,5000,,0.4818205313056844,0.28478897566836886,1.0,0.4433241272485497,0.9450985815744924
skin,DCD_L1_perm,42,100.0,1,90.61165356636047,5000,5298006.695561673,0.9306146877592938,0.7587914308811641,0.9786901270772238,0.8548253977288898,0.942773005355048
skin,LinearSVC_L1,42,100.0,1,40.75570797920227,5000,,0.9335799883020254,0.7622318026869862,0.9908765070055393,0.8616439520584819,0.9432322103100418
skin,LinearSVC_L2,42,100.0,1,81.50317430496216,5000,,0.8901070500700519,0.735756002595717,0.738872596937113,0.7373110063404325,0.9247038327502711
skin,SVC_linear,42,100.0,1,3.300691604614258,5000,,0.2185616932138145,0.2108003406874193,1.0,0.34820000226914305,0.054606989347015036
skin,DCD_L1_perm,142,100.0,1,89.60832381248474,5000,5321919.517044027,0.9341648870329312,0.7607389382728311,0.9985659344240922,0.863577428265404,0.9438704857689179
skin,LinearSVC_L1,142,100.0,1,41.28308582305908,5000,,0.9341240801447285,0.7602121752924846,0.9996088912065706,0.8636274040492214,0.9439915117192086
skin,LinearSVC_L2,142,100.0,1,83.74995946884155,5000,,0.8953439340560687,0.7353937080588562,0.7786324229189753,0.7563956433637284,0.9267815292606603
skin,SVC_linear,142,100.0,1,2.678987979888916,5000,,0.2385162615449488,0.21509190583682683,1.0,0.35403397027600847,0.23997786798145626
skin,DCD_L1_perm,242,100.0,1,91.01925230026245,5000,5274797.435539309,0.933239930900336,0.7582163168755347,0.9931439119256378,0.8599235116159598,0.9434100046900576
skin,LinearSVC_L1,242,100.0,1,37.283886432647705,5000,,0.9325054069126869,0.7613828425096031,0.980025051091041,0.856978151841817,0.9429577296044691
skin,LinearSVC_L2,242,100.0,1,81.20687174797058,5000,,0.914495966919216,0.744535594340142,0.89148922143846,0.8114124564982599,0.9366100662907604
skin,SVC_linear,242,100.0,1,3.219043254852295,5000,,0.5130378007807718,0.29761227412741076,1.0,0.45870755087846626,0.945148047114143
a9a,DCD_L1_perm_shrink,42,0.001,1,1.2683472633361816,11,12.357638993271733,0.846584317204668,0.7242136064374542,0.5699481865284974,0.6378865979381443,0.8988750624873731
a9a,DCD_L2_perm_shrink,42,0.001,1,0.4028804302215576,12,14.511572680017169,0.8493823790350099,0.726654740608229,0.5846286701208981,0.6479502312968576,0.9025512023093303
a9a,DCD_L1_perm_shrink,142,0.001,1,0.02800464630126953,8,12.350464353415399,0.8488364157510407,0.7446422084998183,0.5755193711398091,0.6492478226444972,0.9021742239472537
a9a,DCD_L2_perm_shrink,142,0.001,1,0.044512271881103516,10,14.509138978072537,0.8491093973930253,0.7331722471522264,0.596294216732173,0.6576869484440316,0.9050836955934598
a9a,DCD_L1_perm_shrink,242,0.001,1,0.03200268745422363,8,12.285058978569817,0.8441274824268068,0.7280638143582306,0.5669113495200452,0.6374603174603175,0.8974388925142781
a9a,DCD_L2_perm_shrink,242,0.001,1,0.04536032676696777,9,14.456295971259115,0.8480857162355832,0.7316901408450704,0.5866741953698476,0.6512065183328111,0.9011631815922903
a9a,DCD_L1_perm_shrink,42,0.01,1,0.13304495811462402,58,120.37709905551871,0.8486316795195523,0.7241256245538901,0.5840529648819804,0.6465901848311026,0.9007096304790168
a9a,DCD_L2_perm_shrink,42,0.01,1,0.3385298252105713,84,144.21224178222178,0.8498600969084829,0.7266903914590748,0.5877950489349453,0.6499045194143858,0.9027172344848622
a9a,DCD_L1_perm_shrink,142,0.01,1,0.12051200866699219,52,120.29325883478087,0.8491776428035215,0.7329427980702964,0.5971364402021336,0.6581064356435643,0.9034797677788936
a9a,DCD_L2_perm_shrink,142,0.01,1,0.2758488655090332,64,144.1849439852234,0.8493141336245138,0.7323266986959506,0.5991016282987086,0.6590487955528104,0.9052117010058841
a9a,DCD_L1_perm_shrink,242,0.01,1,0.1015167236328125,42,119.55466771161039,0.8448781819422644,0.7188685753708175,0.5883681535855448,0.6471044868809191,0.8989215442690847
a9a,DCD_L2_perm_shrink,242,0.01,1,0.2507326602935791,64,143.66067272042997,0.8480857162355832,0.7294281729428173,0.590626764539808,0.6527301092043681,0.9013571840969681
a9a,DCD_L1_perm_shrink,42,0.1,1,1.020606279373169,521,1199.7077263295391,0.8487681703405446,0.7228915662650602,0.5872193436960277,0.6480304955527318,0.9011401605619715
a9a,DCD_L2_perm_shrink,42,0.1,1,2.5589611530303955,716,1441.3695804965732,0.8493141336245138,0.7239915074309978,0.5889464594127807,0.6495238095238095,0.9027272510041369
a9a,DCD_L1_perm_shrink,142,0.1,1,1.0434675216674805,384,1199.0553605232872,0.8493141336245138,0.7299592391304348,0.6033127456485121,0.6606209652628343,0.9037710895688068
a9a,DCD_L2_perm_shrink,142,0.1,1,3.7264020442962646,597,1441.0885671633116,0.8493823790350099,0.7317824153267192,0.6005053340819764,0.6596761757902853,0.9052212185133136
a9a,DCD_L1_perm_shrink,242,0.1,1,1.2875044345855713,366,1191.231721328664,0.8460383539206988,0.7223374827109267,0.5897797854319593,0.6493627603357165,0.8990556054628869
a9a,DCD_L2_perm_shrink,242,0.1,1,3.637725830078125,580,1435.400567288319,0.8478809800040947,0.7289850017439833,0.5900621118012422,0.6522078327352161,0.9013582513013159
a9a,DCD_L1_perm_shrink,42,1.0,1,12.271047353744507,5000,11991.913377916744,0.8489046611615368,0.7232459248759745,0.5875071963154864,0.6483481575603558,0.9011642620068069
a9a,DCD_L2_perm_shrink,42,1.0,1,21.30866241455078,5000,14421.292341492777,0.8490411519825292,0.723758865248227,0.5875071963154864,0.6485541785827772,0.9022765333861916
a9a,DCD_L1_perm_shrink,142,1.0,1,6.961114883422852,3354,11984.249141437616,0.8490411519825292,0.7311643835616438,0.5993823694553622,0.6587473002159827,0.9036697635522092
a9a,DCD_L2_perm_shrink,142,1.0,1,20.01676297187805,5000,14409.14230475172,0.8491776428035215,0.7311901504787962,0.6002245929253228,0.6592661116250386,0.9052822469984542
a9a,DCD_L1_perm_shrink,242,1.0,1,7.481402397155762,3485,11910.818850144564,0.8461748447416911,0.7213058419243986,0.5926030491247882,0.6506509609423434,0.8993131828551487
a9a,DCD_L2_perm_shrink,242,1.0,1,19.234376430511475,5000,14361.637799228292,0.8476079983621101,0.7281282676890902,0.5897797854319593,0.651692403681173,0.9011376703264493
a9a,DCD_L1_perm_shrink,42,10.0,1,18.699751615524292,5000,121214.27422233959,0.8472667713096295,0.7159329140461216,0.5898100172711571,0.646780303030303,0.8988553126922998
a9a,DCD_L2_perm_shrink,42,10.0,1,23.029642343521118,5000,151302.80551207374,0.8411246843649764,0.7419763513513513,0.5057570523891768,0.6015063334474495,0.8956088532228703
a9a,DCD_L1_perm_shrink,142,10.0,1,17.811740398406982,5000,121046.23076288881,0.8469255442571487,0.7301919720767889,0.5873104997192589,0.6510035786525595,0.9015229834388789
a9a,DCD_L2_perm_shrink,142,10.0,1,23.032407760620117,5000,152885.242911964,0.8413294205964649,0.7759928603302098,0.48820887142055025,0.5993451662932966,0.9003286375065426
a9a,DCD_L1_perm_shrink,242,10.0,1,17.206523418426514,5000,120606.1114706023,0.8453558998157374,0.7364714603409933,0.5609824957651045,0.6368589743589743,0.8983132123811357
a9a,DCD_L2_perm_shrink,242,10.0,1,21.736835718154907,5000,150433.43020784654,0.840919948133488,0.7308425467022494,0.5412196499153021,0.621897810218978,0.8927176058886507
a9a,DCD_L1_perm_shrink,42,100.0,1,23.38534688949585,5000,1967870.042951168,0.756159148297277,0.48498635122838946,0.46027633851468047,0.4723083739477182,0.7513881762740536
a9a,DCD_L2_perm_shrink,42,100.0,1,22.402660131454468,5000,2056118.0701078176,0.8137582747560227,0.7518593644354293,0.3200921128382268,0.4490207954774884,0.8669675819602334
a9a,DCD_L1_perm_shrink,142,100.0,1,22.021246671676636,5000,1566855.9520039402,0.8083668873268273,0.6225617685305592,0.5376193149915778,0.5769810183790298,0.8318045330774136
a9a,DCD_L2_perm_shrink,142,100.0,1,23.288075923919678,5000,2409293.999567296,0.7582747560226575,0.5016382699868939,0.8596294216732173,0.6335609352369129,0.8729475026946443
a9a,DCD_L1_perm_shrink,242,100.0,1,22.26393485069275,5000,1619510.418953537,0.787415546304511,0.6956920256645279,0.21428571428571427,0.32764947118497734,0.8259350577695501
a9a,DCD_L2_perm_shrink,242,100.0,1,22.104701042175293,5000,2256266.579767267,0.7678291134921177,0.513687915526007,0.7416713721061547,0.6069778188539742,0.8442235354030558
cod_rna,DCD_L1_perm_shrink,42,0.001,1,0.07267570495605469,5,16.088162938491035,0.9556831088755476,0.8878970313473116,0.7222222222222222,0.7965359903156719,0.9852176168729903
cod_rna,DCD_L2_perm_shrink,42,0.001,1,0.07949185371398926,5,16.957164038853122,0.9594759045919196,0.8781804163454124,0.7693346842283012,0.8201620162016202,0.985379974475241
cod_rna,DCD_L1_perm_shrink,142,0.001,1,0.09651613235473633,5,16.083130457817745,0.9572448482881714,0.8707469297362593,0.746848558107408,0.8040527979178286,0.9843618249829991
cod_rna,DCD_L2_perm_shrink,142,0.001,1,0.08751273155212402,5,16.870486780112355,0.9582184001298069,0.8745231881148364,0.7522016922811259,0.8087634608243595,0.9846840996906534
cod_rna,DCD_L1_perm_shrink,242,0.001,1,0.07451820373535156,5,16.029125015478737,0.9547501216939802,0.8894747943471841,0.7118501012829169,0.7908110642287858,0.9846983237653897
cod_rna,DCD_L2_perm_shrink,242,0.001,1,0.08751511573791504,5,16.891262926729866,0.9584820704202499,0.8798745835782873,0.7579338284942606,0.8143647410900516,0.9849434254670113
